  53.00000, 500.00000,1896.40641,2865.16406,2424.25641,  41.43494,  35.43558,  28.74916
  53.00000,1000.00000,1914.93375,2895.64453,2424.25641,  46.51667,  37.28049,  28.74916
  53.00000,1500.00000,1785.72047,2926.12500,2424.25641,  43.46456,  39.23587,  28.74916
  54.00000, 500.00000,2112.00469,3261.41016,2393.50078,  53.23808,  47.68443,  34.90277
  54.00000,1000.00000,1974.30469,3200.44922,2393.50078,  56.60988,  45.52624,  34.90277
  54.00000,1500.00000,2000.36250,3200.44922,2393.50078,  54.21637,  42.95389,  34.90277
  55.00000, 500.00000,1904.68406,3781.26984,3111.91547,  59.11216,  35.13904,  36.51043
  55.00000,1000.00000,2116.49344,3843.18703,3111.91547,  58.78036,  33.85480,  36.51043
  55.00000,1500.00000,1975.80516,3869.84250,3111.91547,  60.73053,  35.20408,  36.51043
  56.00000, 500.00000,1460.07047,2804.20312,2427.07828,  68.11844,  42.34462,  47.78560
  56.00000,1000.00000,1367.55328,2804.20312,2427.07828,  64.94275,  42.75414,  47.78560
  56.00000,1500.00000,1648.09313,3017.56641,2427.07828,  55.53410,  43.43041,  47.78560
  57.00000, 500.00000,1471.17375,1943.97656,2625.76594,  44.26698,  35.05307,  29.82400
  57.00000,1000.00000,2285.81906,2987.08594,2625.76594,  60.40148,  53.39992,  29.82400
  57.00000,1500.00000,2406.78469,3230.92969,2625.76594,  52.81277,  35.50770,  29.82400
  58.00000, 500.00000,1644.79500,3109.00781,2299.34812,  75.61185,  52.38200,  60.81915
  58.00000,1000.00000,1539.24891,2651.80078,2299.34812,  75.17342,  54.78613,  60.81915
  58.00000,1500.00000, 990.79969,1815.28125,2299.34812,  68.10871,  57.90024,  60.81915
  59.00000, 500.00000,1657.08609,2865.16406,2164.37672,  58.77445,  53.57301,  63.62544
  59.00000,1000.00000,1594.21266,2987.08594,2164.37672,  61.10487,  51.77695,  63.62544
  59.00000,1500.00000,1558.35328,2865.16406,2164.37672,  64.53229,  53.20781,  63.62544
  60.00000, 500.00000,1603.65422,2682.28125,2047.83234,  46.56959,  51.42325,  52.78119
  60.00000,1000.00000,1596.96047,2743.24219,2047.83234,  47.39396,  50.49715,  52.78119
  60.00000,1500.00000,1565.88234,2560.35938,2047.83234,  49.71940,  62.79513,  52.78119
  61.00000, 500.00000,2513.15344,2987.08594,2403.18469,  27.77351,  43.35962,  11.72311
  61.00000,1000.00000,2435.93625,2987.08594,2403.18469,  17.13461,  53.76313,  11.72311
  61.00000,1500.00000,2459.12531,3291.89062,2403.18469,  17.21663,  44.16461,  11.72311
